node_name_list,node_num,init_replicas,target_replicas,delta_replicas,scaling_t,is_wait_until_no_unavailable,cpu_limit,mem_limit,cpu_requests,mem_requests
['k8s02'],1,0,25,25,21.972772121429443,False,0.1,64,0.1,64
['k8s02'],1,0,26,26,22.9244225025177,False,0.1,64,0.1,64
['k8s02'],1,0,27,27,25.73612380027771,False,0.1,64,0.1,64
['k8s02'],1,0,28,28,25.587360382080078,False,0.1,64,0.1,64
['k8s02'],1,0,29,29,26.16325616836548,False,0.1,64,0.1,64
['k8s02'],1,0,30,30,26.226796627044678,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,1,1,3.248823881149292,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,2,2,2.7776708602905273,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,3,3,2.7948415279388428,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,4,4,3.4980995655059814,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,5,5,3.5813965797424316,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,6,6,3.8313164710998535,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,7,7,4.221407651901245,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,8,8,3.5338993072509766,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,9,9,4.302976369857788,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,10,10,4.891123533248901,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,11,11,5.600897789001465,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,12,12,5.604549884796143,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,13,13,6.826057195663452,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,14,14,6.569205284118652,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,15,15,6.5854597091674805,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,16,16,7.521483659744263,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,17,17,8.33299207687378,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,18,18,8.55817461013794,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,19,19,9.6139395236969,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,20,20,9.415244102478027,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,21,21,9.391810178756714,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,22,22,10.395439147949219,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,23,23,10.574856996536255,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,24,24,11.575807332992554,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,25,25,12.584288597106934,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,26,26,12.557268381118774,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,27,27,12.609525442123413,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,28,28,13.808967351913452,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,29,29,13.339911460876465,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,30,30,14.712968587875366,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,1,1,2.8298451900482178,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,2,2,2.682154655456543,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,3,3,3.401124954223633,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,4,4,2.2604081630706787,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,5,5,2.8293678760528564,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,6,6,3.6345903873443604,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,7,7,3.657241106033325,False,0.1,64,0.1,64
